HourDK,GrossConsumptionMWh,DayOfWeek,Hour,MonthOfYear,IsHoliday,humidity_past1h,temp_mean_past1h,wind_speed_past1h,Electric cars,Plug-in hybrid cars,EL_price
2021-05-26 15:00:00,4922.633667,Wednesday,15,May,0,85.5,9.53709677419355,5.74827586206897,0.010411805513976802,0.012665362283592607,0.39827
2021-05-26 16:00:00,4911.174682,Wednesday,16,May,0,85.3709677419355,9.68387096774194,5.26896551724138,0.010402764229811012,0.012658663501885492,0.4028
2021-05-26 17:00:00,5061.762329,Wednesday,17,May,0,85.8548387096774,9.65322580645161,5.04137931034483,0.010393692573984481,0.012651952085818152,0.45099
2021-05-26 18:00:00,4829.3187259999995,Wednesday,18,May,0,87.1129032258065,9.51612903225806,4.77931034482759,0.010384590557133144,0.012645228040941703,0.55412
2021-05-26 19:00:00,4649.162475,Wednesday,19,May,0,88.2258064516129,9.37258064516129,4.54310344827586,0.010375458189981757,0.012638491372918281,0.59487
2021-05-26 20:00:00,4416.13269,Wednesday,20,May,0,89.2096774193548,9.25967741935484,4.31206896551724,0.010366295483277277,0.012631742087410025,0.59487
2021-05-26 21:00:00,4206.545043,Wednesday,21,May,0,89.7258064516129,9.20645161290323,4.26206896551724,0.01035710244754462,0.012624980190079071,0.5745
2021-05-26 22:00:00,3963.754395,Wednesday,22,May,0,90.2903225806452,9.09193548387097,4.09137931034483,0.010347879093530743,0.012618205686476536,0.55977
2021-05-26 23:00:00,3794.595214,Wednesday,23,May,0,91.0161290322581,9.00161290322581,3.86034482758621,0.010338625431760562,0.012611418582308964,0.37983
2021-05-27 00:00:00,3625.034546,Thursday,0,May,0,91.3548387096774,8.93709677419355,3.85344827586207,0.010329341472847808,0.012604618883038654,0.44713
2021-05-27 01:00:00,3550.908448,Thursday,1,May,0,91.8387096774194,8.80322580645161,3.72586206896552,0.010320027227228579,0.012597806594372152,0.4324
2021-05-27 02:00:00,3493.315063,Thursday,2,May,0,92.1290322580645,8.72903225806452,3.68448275862069,0.010310682705427787,0.012590981721860572,0.41917
2021-05-27 03:00:00,3488.820435,Thursday,3,May,0,93.241935483871,8.52096774193548,3.6948275862069,0.01030130791808137,0.012584144271055031,0.39195
2021-05-27 04:00:00,3537.606811,Thursday,4,May,0,93.241935483871,8.53064516129032,3.50172413793103,0.010291902875336767,0.012577294247506643,0.39336
2021-05-27 05:00:00,3675.739257,Thursday,5,May,0,92.1129032258064,8.7758064516129,3.65344827586207,0.0102824675877633,0.012570431656766523,0.45174
2021-05-27 06:00:00,4128.104736,Thursday,6,May,0,90.2258064516129,9.21774193548387,3.85862068965517,0.010273002065752657,0.012563556504430196,0.57257
2021-05-27 07:00:00,4632.040771,Thursday,7,May,0,86.3870967741936,9.74193548387097,4.22758620689655,0.01026350631947448,0.012556668795915549,0.62812
2021-05-27 08:00:00,4599.851684,Thursday,8,May,0,83.4590163934426,10.1377049180328,4.34035087719298,0.010253980359453685,0.012549768536795902,0.64284
2021-05-27 09:00:00,4762.314575,Thursday,9,May,0,81.0645161290323,10.5758064516129,4.34655172413793,0.010244424195859914,0.012542855732600167,0.59332
2021-05-27 10:00:00,4791.754883,Thursday,10,May,0,78.9838709677419,11.0016129032258,4.43620689655172,0.01023483783886281,0.01253593038874623,0.58841
2021-05-27 11:00:00,4706.768677,Thursday,11,May,0,77.8387096774194,11.2725806451613,4.64827586206897,0.010225221298765241,0.012528992510763004,0.58053
2021-05-27 12:00:00,4756.187132999999,Thursday,12,May,0,75.8225806451613,11.6241935483871,4.75689655172414,0.010215574585736853,0.01252204210413499,0.55733
2021-05-27 13:00:00,4578.211914,Thursday,13,May,0,74.0645161290323,11.908064516129,4.93448275862069,0.010205897709880674,0.012515079174235666,0.48572
